"lsoa21_code","analysis","official_rank","official_decile","rank_p05","rank_median","rank_p95","rank_p90_interval_width","same_decile_probability","probability_most_deprived_10pct","probability_most_deprived_20pct"
"E01006942","Weights +/-25%; exponential constant 15-35",17795,6,17169.95,17795.5,18447,1277.05,0.993,0,0
"E01006943","Weights +/-25%; exponential constant 15-35",32233,10,31930.95,32236.5,32530.1,599.150000000001,1,0,0
"E01006944","Weights +/-25%; exponential constant 15-35",7718,3,6877.95,7880.5,8967.25,2089.3,0.975,0,0.025
"E01006945","Weights +/-25%; exponential constant 15-35",8106,3,7665.95,8093.5,8524.05,858.1,1,0,0
"E01006946","Weights +/-25%; exponential constant 15-35",16611,5,15804.5,16548,17407.15,1602.65,0.72,0,0
"E01006947","Weights +/-25%; exponential constant 15-35",24386,8,23591.75,24353,25059.2,1467.45,0.943,0,0
"E01006948","Weights +/-25%; exponential constant 15-35",4934,2,4619.9,4965,5393.3,773.4,1,0,1
"E01006949","Weights +/-25%; exponential constant 15-35",20209,6,19448,20144.5,20854.25,1406.25,0.589,0,0
"E01006950","Weights +/-25%; exponential constant 15-35",2378,1,2121.85,2394.5,2690.2,568.35,1,1,1
"E01006951","Weights +/-25%; exponential constant 15-35",14820,5,14075.85,14811.5,15685.1,1609.25,0.999,0,0
"E01006952","Weights +/-25%; exponential constant 15-35",816,1,637.9,852.5,1089,451.1,1,1,1
"E01006953","Weights +/-25%; exponential constant 15-35",4551,2,4325.95,4568,4830.15,504.2,1,0,1
"E01006954","Weights +/-25%; exponential constant 15-35",12332,4,11680.9,12395,13063,1382.1,0.993,0,0
"E01006955","Weights +/-25%; exponential constant 15-35",21124,7,20352.9,21112.5,21906.05,1553.15,0.967,0,0
"E01006956","Weights +/-25%; exponential constant 15-35",7402,3,6821.45,7477.5,8167.05,1345.6,0.967,0,0.033
"E01006957","Weights +/-25%; exponential constant 15-35",4018,2,3720.95,4059,4436,715.05,1,0,1
"E01006958","Weights +/-25%; exponential constant 15-35",5149,2,4744.8,5185.5,5707.15,962.35,1,0,1
"E01006959","Weights +/-25%; exponential constant 15-35",15109,5,14511.8,15089.5,15693,1181.2,1,0,0
"E01006960","Weights +/-25%; exponential constant 15-35",12610,4,11904.9,12651,13371.35,1466.45,0.972,0,0
"E01006961","Weights +/-25%; exponential constant 15-35",1962,1,1705.95,1996,2287.1,581.15,1,1,1
"E01006962","Weights +/-25%; exponential constant 15-35",4935,2,4598,4965,5350,752,1,0,1
"E01006963","Weights +/-25%; exponential constant 15-35",646,1,466,643,793.1,327.1,1,1,1
"E01006964","Weights +/-25%; exponential constant 15-35",1184,1,976,1197,1411.1,435.1,1,1,1
"E01006965","Weights +/-25%; exponential constant 15-35",3636,2,3413,3635,3886.1,473.1,0.975,0.025,1
"E01006966","Weights +/-25%; exponential constant 15-35",4527,2,4283.85,4530.5,4790.05,506.200000000001,1,0,1
"E01006967","Weights +/-25%; exponential constant 15-35",1031,1,907.95,1042,1198.1,290.15,1,1,1
"E01006969","Weights +/-25%; exponential constant 15-35",7274,3,6846.55,7278.5,7709.2,862.65,0.975,0,0.025
"E01006970","Weights +/-25%; exponential constant 15-35",7967,3,7512.95,7970,8404.05,891.1,1,0,0
"E01006971","Weights +/-25%; exponential constant 15-35",16001,5,15169.8,15990.5,16871.3,1701.5,0.951,0,0
"E01006972","Weights +/-25%; exponential constant 15-35",19011,6,17987.9,18992,20148.1,2160.2,0.969,0,0
"E01006973","Weights +/-25%; exponential constant 15-35",23434,7,22481.9,23418.5,24379.1,1897.2,0.65,0,0
"E01006974","Weights +/-25%; exponential constant 15-35",30730,10,30348,30728,31082.05,734.049999999999,0.923,0,0
"E01006976","Weights +/-25%; exponential constant 15-35",10838,4,10295.9,10828,11377.1,1081.2,0.987,0,0
"E01006977","Weights +/-25%; exponential constant 15-35",5791,2,5469.4,5828.5,6193.15,723.75,1,0,1
"E01006978","Weights +/-25%; exponential constant 15-35",18917,6,18108.75,18875,19638.5,1529.75,0.999,0,0
"E01006979","Weights +/-25%; exponential constant 15-35",804,1,727.95,836,986.05,258.1,1,1,1
"E01006980","Weights +/-25%; exponential constant 15-35",864,1,756,898,1081.2,325.2,1,1,1
"E01006981","Weights +/-25%; exponential constant 15-35",1812,1,1646,1867.5,2123,477,1,1,1
"E01006982","Weights +/-25%; exponential constant 15-35",16533,5,15838.8,16491,17257.05,1418.25,0.807,0,0
"E01006983","Weights +/-25%; exponential constant 15-35",15287,5,14598.9,15229,16010.05,1411.15,1,0,0
"E01006984","Weights +/-25%; exponential constant 15-35",1814,1,1703,1849,2009.15,306.15,1,1,1
"E01006985","Weights +/-25%; exponential constant 15-35",31226,10,30900.95,31209.5,31464.05,563.099999999999,1,0,0
"E01006986","Weights +/-25%; exponential constant 15-35",27298,9,26527.9,27285,27970.15,1442.25,0.717,0,0
"E01006987","Weights +/-25%; exponential constant 15-35",26017,8,25324.85,25982,26651.95,1327.1,1,0,0
"E01006988","Weights +/-25%; exponential constant 15-35",19746,6,18917.9,19684.5,20421.3,1503.4,0.881,0,0
"E01006989","Weights +/-25%; exponential constant 15-35",27686,9,26762.5,27682,28539,1776.5,0.881,0,0
"E01006990","Weights +/-25%; exponential constant 15-35",33253,10,33105,33245,33364.05,259.049999999996,1,0,0
"E01006991","Weights +/-25%; exponential constant 15-35",32704,10,32449.9,32693,32910.15,460.250000000004,1,0,0
"E01006992","Weights +/-25%; exponential constant 15-35",20592,7,19613.6,20535.5,21438.05,1824.45,0.705,0,0
"E01006993","Weights +/-25%; exponential constant 15-35",31279,10,30993,31260,31484.15,491.150000000001,1,0,0
"E01006994","Weights +/-25%; exponential constant 15-35",7175,3,6692.75,7210,7707.1,1014.35,0.926,0,0.074
"E01006995","Weights +/-25%; exponential constant 15-35",22476,7,21748.9,22418.5,23159.35,1410.45,0.998,0,0
"E01006996","Weights +/-25%; exponential constant 15-35",8664,3,8177.35,8679.5,9224,1046.65,1,0,0
"E01006997","Weights +/-25%; exponential constant 15-35",10602,4,10135.85,10631,11151,1015.15,0.954,0,0
"E01006998","Weights +/-25%; exponential constant 15-35",8159,3,7704.85,8175,8697.1,992.25,1,0,0
"E01006999","Weights +/-25%; exponential constant 15-35",13719,5,13070.85,13695.5,14468.1,1397.25,0.666,0,0
"E01007000","Weights +/-25%; exponential constant 15-35",8738,3,8432.9,8699.5,9004.05,571.150000000001,1,0,0
"E01007001","Weights +/-25%; exponential constant 15-35",8935,3,8532.85,8936,9329,796.15,1,0,0
"E01007002","Weights +/-25%; exponential constant 15-35",20183,6,19266.85,20119.5,20974.1,1707.25,0.586,0,0
"E01007003","Weights +/-25%; exponential constant 15-35",174,1,141,180,231,90,1,1,1
"E01007004","Weights +/-25%; exponential constant 15-35",920,1,800,917.5,1033,233,1,1,1
"E01007005","Weights +/-25%; exponential constant 15-35",399,1,358,405,462,104,1,1,1
"E01007006","Weights +/-25%; exponential constant 15-35",231,1,187,228,269,82,1,1,1
"E01007007","Weights +/-25%; exponential constant 15-35",233,1,155.95,247,375.15,219.2,1,1,1
"E01007008","Weights +/-25%; exponential constant 15-35",193,1,183,206.5,239,56,1,1,1
"E01007009","Weights +/-25%; exponential constant 15-35",800,1,631,838.5,1064,433,1,1,1
"E01007010","Weights +/-25%; exponential constant 15-35",1312,1,1205,1314.5,1429,224,1,1,1
"E01007011","Weights +/-25%; exponential constant 15-35",342,1,308,354,404,96,1,1,1
"E01007012","Weights +/-25%; exponential constant 15-35",3798,2,3563.9,3790,3997.1,433.199999999999,1,0,1
"E01007013","Weights +/-25%; exponential constant 15-35",409,1,268.95,395.5,534.05,265.1,1,1,1
"E01007014","Weights +/-25%; exponential constant 15-35",18330,6,17530.95,18296,19134.45,1603.5,1,0,0
"E01007016","Weights +/-25%; exponential constant 15-35",3083,1,2779.8,3093,3348,568.2,0.964,0.964,1
"E01007017","Weights +/-25%; exponential constant 15-35",2039,1,1876.9,2062,2290,413.1,1,1,1
"E01007019","Weights +/-25%; exponential constant 15-35",690,1,615.95,722.5,912,296.05,1,1,1
"E01007020","Weights +/-25%; exponential constant 15-35",7215,3,6760.9,7235.5,7837.4,1076.5,0.953,0,0.047
"E01007021","Weights +/-25%; exponential constant 15-35",28991,9,28463.9,29014.5,29509,1045.1,1,0,0
"E01007022","Weights +/-25%; exponential constant 15-35",8335,3,7845,8345,8944.4,1099.4,1,0,0
"E01007023","Weights +/-25%; exponential constant 15-35",29642,9,29194.95,29646,30093.25,898.299999999999,0.997,0,0
"E01007024","Weights +/-25%; exponential constant 15-35",2990,1,2713,3056.5,3454.05,741.05,0.907,0.907,1
"E01007025","Weights +/-25%; exponential constant 15-35",31944,10,31622.95,31942,32251.05,628.099999999999,1,0,0
"E01007026","Weights +/-25%; exponential constant 15-35",6252,2,5828,6283,6830.05,1002.05,0.918,0,0.918
"E01007027","Weights +/-25%; exponential constant 15-35",28863,9,28313.85,28844,29376.05,1062.2,1,0,0
"E01007028","Weights +/-25%; exponential constant 15-35",17699,6,17132,17642,18285.25,1153.25,0.994,0,0
"E01007029","Weights +/-25%; exponential constant 15-35",21843,7,20920.85,21808.5,22787.9,1867.05,0.999,0,0
"E01007030","Weights +/-25%; exponential constant 15-35",13439,4,12956,13400.5,13944.05,988.049999999999,0.634,0,0
"E01007031","Weights +/-25%; exponential constant 15-35",23906,8,23079.5,23873,24631.3,1551.8,0.7,0,0
"E01007032","Weights +/-25%; exponential constant 15-35",25775,8,25096.9,25733.5,26397.25,1300.35,1,0,0
"E01007033","Weights +/-25%; exponential constant 15-35",19855,6,19009,19784,20600,1591,0.829,0,0
"E01007034","Weights +/-25%; exponential constant 15-35",29123,9,28614.85,29113.5,29634.05,1019.2,1,0,0
"E01007035","Weights +/-25%; exponential constant 15-35",23321,7,22715.9,23304.5,23870,1154.1,0.809,0,0
"E01007036","Weights +/-25%; exponential constant 15-35",24143,8,23413.75,24083.5,24751.4,1337.65,0.856,0,0
"E01007037","Weights +/-25%; exponential constant 15-35",24737,8,24069.95,24718.5,25306.4,1236.45,0.996,0,0
"E01007038","Weights +/-25%; exponential constant 15-35",11046,4,10660.95,11001.5,11470.05,809.100000000002,1,0,0
"E01007039","Weights +/-25%; exponential constant 15-35",17766,6,17172.55,17729,18429.1,1256.55,0.994,0,0
"E01007040","Weights +/-25%; exponential constant 15-35",12335,4,11894.95,12308.5,12678.15,783.199999999999,1,0,0
"E01007041","Weights +/-25%; exponential constant 15-35",15207,5,14532.95,15159,15795.5,1262.55,1,0,0
"E01007042","Weights +/-25%; exponential constant 15-35",16118,5,15343.95,16083.5,16956.25,1612.3,0.938,0,0
"E01007043","Weights +/-25%; exponential constant 15-35",24601,8,23776.9,24565,25360.05,1583.15,0.979,0,0
"E01007044","Weights +/-25%; exponential constant 15-35",24864,8,24105.8,24821.5,25563.15,1457.35,0.998,0,0
"E01007045","Weights +/-25%; exponential constant 15-35",24549,8,23718.3,24504,25270.05,1551.75,0.963,0,0
"E01007046","Weights +/-25%; exponential constant 15-35",18518,6,17785.95,18459.5,19163.6,1377.65,1,0,0
"E01007047","Weights +/-25%; exponential constant 15-35",8307,3,7748,8334.5,9033,1285,1,0,0
"E01007048","Weights +/-25%; exponential constant 15-35",2787,1,2548.95,2838,3227.1,678.15,0.992,0.992,1
"E01007049","Weights +/-25%; exponential constant 15-35",12344,4,11614.75,12395,13365.15,1750.4,0.972,0,0
"E01007050","Weights +/-25%; exponential constant 15-35",13970,5,13291.75,13947,14692.05,1400.3,0.852,0,0
"E01007051","Weights +/-25%; exponential constant 15-35",2079,1,1934,2072,2220,286,1,1,1
"E01007052","Weights +/-25%; exponential constant 15-35",3396,2,3210.95,3391,3570,359.05,0.552,0.448,1
"E01007053","Weights +/-25%; exponential constant 15-35",13937,5,13303.65,13895.5,14616.1,1312.45,0.846,0,0
"E01007054","Weights +/-25%; exponential constant 15-35",5427,2,5160,5441,5772.2,612.2,1,0,1
"E01007055","Weights +/-25%; exponential constant 15-35",1811,1,1710.95,1833,1973,262.05,1,1,1
"E01007056","Weights +/-25%; exponential constant 15-35",12321,4,11800.95,12323.5,12870.1,1069.15,1,0,0
"E01007057","Weights +/-25%; exponential constant 15-35",11943,4,11448.95,11917,12399,950.050000000001,1,0,0
"E01007058","Weights +/-25%; exponential constant 15-35",10191,4,9633.9,10224,10794,1160.1,0.594,0,0
"E01007059","Weights +/-25%; exponential constant 15-35",17395,6,16653.95,17390,18214.15,1560.2,0.873,0,0
"E01007060","Weights +/-25%; exponential constant 15-35",6764,3,6412.9,6770,7208,795.1,0.531,0,0.469
"E01007061","Weights +/-25%; exponential constant 15-35",16077,5,15417.35,16083.5,16729.05,1311.7,0.976,0,0
"E01007062","Weights +/-25%; exponential constant 15-35",19603,6,18883.7,19549,20193.7,1310,0.968,0,0
"E01007063","Weights +/-25%; exponential constant 15-35",17012,6,16397.95,16973.5,17581,1183.05,0.592,0,0
"E01007064","Weights +/-25%; exponential constant 15-35",20355,7,19466.35,20352.5,21198.15,1731.8,0.561,0,0
"E01007065","Weights +/-25%; exponential constant 15-35",20339,7,19591.7,20276,20957,1365.3,0.529,0,0
"E01007066","Weights +/-25%; exponential constant 15-35",22000,7,21394.95,21979.5,22584.1,1189.15,1,0,0
"E01007067","Weights +/-25%; exponential constant 15-35",22695,7,22085.8,22651.5,23213.1,1127.3,0.999,0,0
"E01007068","Weights +/-25%; exponential constant 15-35",29289,9,28938.8,29272,29620.05,681.25,1,0,0
"E01007069","Weights +/-25%; exponential constant 15-35",16770,5,15998.75,16698.5,17521.25,1522.5,0.631,0,0
"E01007070","Weights +/-25%; exponential constant 15-35",29575,9,29102.85,29562,30070,967.150000000001,1,0,0
"E01007071","Weights +/-25%; exponential constant 15-35",29374,9,28940.65,29371.5,29813.05,872.400000000001,1,0,0
"E01007072","Weights +/-25%; exponential constant 15-35",24834,8,24025.95,24818.5,25623.2,1597.25,0.995,0,0
"E01007073","Weights +/-25%; exponential constant 15-35",30091,9,29687,30075,30453.05,766.049999999999,0.899,0,0
"E01007074","Weights +/-25%; exponential constant 15-35",14361,5,13575.5,14356.5,15262.05,1686.55,0.964,0,0
"E01007075","Weights +/-25%; exponential constant 15-35",23415,7,22632.95,23383,24096.2,1463.25,0.695,0,0
"E01007076","Weights +/-25%; exponential constant 15-35",18771,6,18020.45,18707,19429.15,1408.7,1,0,0
"E01007077","Weights +/-25%; exponential constant 15-35",25193,8,24406.8,25167.5,25917.2,1510.4,1,0,0
"E01007078","Weights +/-25%; exponential constant 15-35",29592,9,29102.95,29607.5,30084.4,981.449999999997,0.998,0,0
"E01007079","Weights +/-25%; exponential constant 15-35",31031,10,30645.9,31029.5,31356,710.099999999999,0.998,0,0
"E01007080","Weights +/-25%; exponential constant 15-35",21188,7,20321.7,21174.5,21996.95,1675.25,0.965,0,0
"E01007081","Weights +/-25%; exponential constant 15-35",29007,9,28478,29026,29476.1,998.099999999999,1,0,0
"E01007082","Weights +/-25%; exponential constant 15-35",25310,8,24491.6,25310.5,26175.1,1683.5,1,0,0
"E01007083","Weights +/-25%; exponential constant 15-35",13420,4,12819.85,13396.5,14111,1291.15,0.586,0,0
"E01007084","Weights +/-25%; exponential constant 15-35",26138,8,25403.7,26109.5,26817.3,1413.6,0.987,0,0
"E01007085","Weights +/-25%; exponential constant 15-35",2087,1,1945.95,2100,2271,325.05,1,1,1
"E01007086","Weights +/-25%; exponential constant 15-35",818,1,672.9,857,1084.1,411.2,1,1,1
"E01007087","Weights +/-25%; exponential constant 15-35",1872,1,1685.95,1938.5,2243.1,557.15,1,1,1
"E01007088","Weights +/-25%; exponential constant 15-35",5970,2,5612.95,6003.5,6459,846.05,0.998,0,0.998
"E01007089","Weights +/-25%; exponential constant 15-35",1937,1,1791.8,1980,2202,410.2,1,1,1
"E01007090","Weights +/-25%; exponential constant 15-35",2146,1,1978.9,2184,2418,439.1,1,1,1
"E01007091","Weights +/-25%; exponential constant 15-35",4779,2,4541,4806,5099,558,1,0,1
"E01007092","Weights +/-25%; exponential constant 15-35",1467,1,1360.95,1483,1624.05,263.1,1,1,1
"E01007095","Weights +/-25%; exponential constant 15-35",25663,8,25061,25664,26237,1176,1,0,0
"E01007096","Weights +/-25%; exponential constant 15-35",28218,9,27520,28191.5,28804.4,1284.4,1,0,0
"E01007097","Weights +/-25%; exponential constant 15-35",26180,8,25625.75,26173.5,26704.15,1078.4,0.994,0,0
"E01007098","Weights +/-25%; exponential constant 15-35",25653,8,25005.8,25638,26285.1,1279.3,1,0,0
"E01007099","Weights +/-25%; exponential constant 15-35",23008,7,22248.65,22993,23724.1,1475.45,0.92,0,0
"E01007100","Weights +/-25%; exponential constant 15-35",24749,8,24033.55,24705,25431.05,1397.5,0.993,0,0
"E01007101","Weights +/-25%; exponential constant 15-35",27741,9,27096,27725,28325.25,1229.25,0.969,0,0
"E01007102","Weights +/-25%; exponential constant 15-35",12672,4,11731.9,12829.5,13948.35,2216.45,0.838,0,0
"E01007103","Weights +/-25%; exponential constant 15-35",23736,8,22718.6,23804.5,24855.7,2137.1,0.594,0,0
"E01007104","Weights +/-25%; exponential constant 15-35",21383,7,20438.95,21447,22505.2,2066.25,0.976,0,0
"E01007105","Weights +/-25%; exponential constant 15-35",18303,6,17440.8,18349.5,19348.3,1907.5,0.997,0,0
"E01007106","Weights +/-25%; exponential constant 15-35",21339,7,20533.6,21313,22102.25,1568.65,0.987,0,0
"E01007107","Weights +/-25%; exponential constant 15-35",29274,9,28597.8,29311.5,29991.05,1393.25,0.999,0,0
"E01007108","Weights +/-25%; exponential constant 15-35",23418,7,22658.55,23401,24143.55,1485,0.675,0,0
"E01007109","Weights +/-25%; exponential constant 15-35",17142,6,16386.8,17173,18029.15,1642.35,0.737,0,0
"E01007110","Weights +/-25%; exponential constant 15-35",27043,9,26301.95,27030,27644.1,1342.15,0.524,0,0
"E01007111","Weights +/-25%; exponential constant 15-35",30850,10,30384.55,30858,31274.05,889.499999999996,0.95,0,0
"E01007112","Weights +/-25%; exponential constant 15-35",16274,5,15482.7,16277,17070.15,1587.45,0.897,0,0
"E01007113","Weights +/-25%; exponential constant 15-35",24883,8,24091.9,24891.5,25694.05,1602.15,0.998,0,0
"E01007114","Weights +/-25%; exponential constant 15-35",10103,3,9622.9,10109,10720.35,1097.45,0.516,0,0
"E01007115","Weights +/-25%; exponential constant 15-35",14225,5,13546.7,14195.5,14916,1369.3,0.965,0,0
"E01007116","Weights +/-25%; exponential constant 15-35",23502,7,22619.65,23502.5,24283,1663.35,0.598,0,0
"E01007117","Weights +/-25%; exponential constant 15-35",27895,9,27346.95,27903,28379,1032.05,0.998,0,0
"E01007118","Weights +/-25%; exponential constant 15-35",9291,3,8704.8,9364,10192.05,1487.25,0.942,0,0
"E01007119","Weights +/-25%; exponential constant 15-35",2792,1,2512,2861,3257.05,745.05,0.986,0.986,1
"E01007120","Weights +/-25%; exponential constant 15-35",3236,1,3053,3238.5,3442,389,0.873,0.873,1
"E01007121","Weights +/-25%; exponential constant 15-35",217,1,161.95,232.5,391,229.05,1,1,1
"E01007122","Weights +/-25%; exponential constant 15-35",78,1,51,87,159.05,108.05,1,1,1
"E01007123","Weights +/-25%; exponential constant 15-35",880,1,796,909.5,1087.1,291.1,1,1,1
"E01007124","Weights +/-25%; exponential constant 15-35",222,1,164,237.5,384.05,220.05,1,1,1
"E01007125","Weights +/-25%; exponential constant 15-35",2427,1,2209.95,2428,2658.05,448.1,1,1,1
"E01007127","Weights +/-25%; exponential constant 15-35",94,1,73,93,122,49,1,1,1
"E01007128","Weights +/-25%; exponential constant 15-35",107,1,86.95,106,127.05,40.1,1,1,1
"E01007129","Weights +/-25%; exponential constant 15-35",207,1,143,213,333,190,1,1,1
"E01007130","Weights +/-25%; exponential constant 15-35",1366,1,1163,1362.5,1545.05,382.05,1,1,1
"E01007131","Weights +/-25%; exponential constant 15-35",474,1,400.95,472.5,566.05,165.1,1,1,1
"E01007133","Weights +/-25%; exponential constant 15-35",75,1,25,94,201.05,176.05,1,1,1
"E01007135","Weights +/-25%; exponential constant 15-35",25057,8,24365.75,25025.5,25714.2,1348.45,1,0,0
"E01007136","Weights +/-25%; exponential constant 15-35",5884,2,5535,5911,6339.15,804.15,1,0,1
