"simulation","constant","Income","Employment","Education","Health","Crime","Barriers","Living environment","mean_absolute_rank_change"
23,23,0.248895718201463,0.16016022502621,0.153222904680029,0.152202899375967,0.0866886310608821,0.0901129323649952,0.108716689290454,216.78506887869
24,23,0.187584212943636,0.233112277007214,0.15919707243384,0.128741892017467,0.08799741789242,0.0951807989095313,0.108186328795892,201.921552362608
25,23,0.183310811783593,0.235529552139227,0.116913120511299,0.158987479059718,0.0766110087099506,0.116986497816549,0.111661529979663,413.572448526182
26,23,0.243729089734779,0.222721921438313,0.143505110546088,0.12566550046662,0.1035410433281,0.0792408498457716,0.0815964846403285,237.612324100145
27,23,0.165870519780272,0.25249542578098,0.137464231508815,0.147151987563434,0.0962578587354891,0.108458486800895,0.0923014898301155,225.389897792926
28,23,0.214149776848831,0.195391449750464,0.14400419857153,0.143576452250353,0.111257261718532,0.0863969746942914,0.105223886165998,209.88600207377
29,23,0.261475253651196,0.186744990476912,0.119875916499411,0.176897853498126,0.0805629447241841,0.0936618569157409,0.0807811842344296,219.622989186789
30,23,0.213522634510239,0.261843977724464,0.105943164489814,0.160202016789544,0.10114295320878,0.083027828233594,0.0743174250435652,342.182195230342
31,23,0.168149571899827,0.257893843766264,0.149815813466095,0.165573433999285,0.0742084965175103,0.0934042997123141,0.0909545406387055,261.129136424232
32,23,0.230898966725942,0.206829998169262,0.152720373803094,0.143106371277586,0.0902540035945411,0.0753188365752066,0.100871449854368,213.633950525854
33,23,0.191594988273748,0.234620395423696,0.148741742788242,0.144524343099169,0.0716240947564512,0.0961014692530391,0.112792966405655,248.067308546897
34,23,0.210313276544196,0.213131844485152,0.101197530459428,0.155011685737275,0.107904086580294,0.114586897653018,0.0978546785406381,320.894089764494
35,23,0.224684496796797,0.250471191797121,0.0990993899062075,0.130457696533831,0.102469928176568,0.0900725666722032,0.102744730117271,221.661739001627
36,23,0.264603789632715,0.244964037922655,0.121496267887618,0.107833675468197,0.0964522249952899,0.0951950623910202,0.0694549417025061,302.870152569974
37,23,0.206335904700013,0.217711435847385,0.155348971102275,0.133843598489404,0.0752992670077266,0.113436540782461,0.0980242820707352,308.780151088732
38,23,0.194371008014145,0.242261811042621,0.135095123636601,0.125853927475939,0.109991250346278,0.07647254337865,0.115954336105765,321.267130795438
